
339, 68800
340, 74700
341, 77800
342, 69800
343, 71000
344, 72200
345, 78300
346, 61400
347, 91800
348, 63200
349, 62600
350, 63200
351, 93900
352, 100000
353, 62600
354, 74500
355, 64300
356, 63700
357, 129900
358, 75200
359, 64800
360, 64200
361, 64000
362, 65500
363, 65500
364, 75400
365, 75200
366, 99200
367, 99900
368, 66100
369, 66700
370, 102300
371, 175000
372, 81100
373, 80100
374, 168700
375, 77700
376, 80900
377, 81000
378, 74100
379, 69600
380, 82800
381, 81900
382, 81800
383, 80300
384, 80400
385, 81100
386, 81100
387, 89200
388, 85800
389, 84900
390, 75100
391, 83100
392, 85000
393, 85600
394, 84400
395, 81200
396, 89500
397, 82700
398, 72100
399, 86100
400, 85500
401, 87700
402, 88400
403, 87900
404, 88400
405, 223400
406, 83100
407, 85300
408, 87500
409, 90400
410, 87500
411, 84100
412, 80500
413, 91400
414, 92800
415, 75500
416, 75900
417, 88500
418, 84400
419, 94700
420, 90400
421, 86400
422, 91100
423, 87900
424, 88500
425, 90900
426, 93600
427, 108100
428, 90600
429, 93100
430, 95800
431, 94000
432, 94700
433, 94200
434, 94900
435, 91400
436, 98400
437, 90200
438, 94900
439, 97600
440, 97800
441, 98600
442, 98200
443, 98500
444, 97000
445, 96400
446, 99900
447, 99300
448, 100500
449, 100200
450, 100400
451, 100200
452, 92700
453, 93600
454, 93800
455, 93700
456, 97000
457, 102700
458, 103200
459, 103300
460, 101100
461, 99900
462, 101600
463, 103700
464, 104000
465, 103800
466, 104300
467, 103700
468, 103600
469, 104900
470, 104900
471, 106200
472, 106100
473, 106800
474, 106600
475, 106400
476, 107400
477, 105600
478, 108200
479, 108100
480, 106800
481, 108100
482, 107800
483, 108600
484, 108400
485, 109100
486, 109600
487, 109200
488, 109500
489, 110300
490, 110500
491, 110900
492, 109600
493, 110600
494, 112600
495, 112600
496, 111400
497, 111300
498, 111800
499, 114300
500, 115200
501, 113100
502, 93200
503, 109200
504, 115200
505, 114700
506, 118300
507, 114200
508, 114800
509, 116900
510, 115300
511, 115800
512, 115900
513, 116200
514, 116800
515, 118400
516, 119200
517, 134000
518, 134900
519, 301400
520, 110400
521, 109200
522, 117700
523, 119700
524, 119500
525, 100100
526, 107500
527, 119300
528, 121100
529, 121400
530, 121400
531, 122900
532, 122400
533, 121800
534, 129700
535, 123500
536, 101800
537, 122200
538, 102500
539, 116900
540, 122200
541, 121200
542, 123000
543, 122100
544, 122000
545, 123300
546, 125200
547, 142900
548, 180500
549, 120900
550, 124000
551, 127800
552, 150200
553, 126500
554, 128800
555, 128500
556, 127100
557, 130900
558, 110100
559, 160200
560, 127500
561, 134000
562, 107100
563, 128700
564, 129900
565, 131400
566, 131600
567, 132300
568, 129900
569, 125100
570, 127000
571, 132500
572, 133800
573, 133800
574, 132800
575, 133600
576, 135100
577, 133700
578, 134600
579, 111000
580, 271500
581, 136100
582, 135300
583, 135500
584, 126900
585, 131000
586, 137800
587, 137100
588, 135600
589, 135800
590, 132500
591, 374000
592, 136000
593, 137300
594, 140000
595, 140100
596, 139400
597, 139100
598, 140900
599, 140100
600, 141900
601, 218300
602, 133900
603, 161100
604, 137700
605, 141100
606, 133300
607, 194000
608, 142700
609, 141600
610, 142700
611, 142800
612, 218100
613, 143300
614, 120800
615, 155300
616, 147700
617, 145300
618, 145300
619, 216900
620, 144700
621, 146600
622, 146800
623, 149000
624, 146500
625, 146600
626, 147400
627, 147800
628, 146800
629, 147600
630, 148000
631, 147800
632, 148400
633, 149300
634, 147500
635, 157700
636, 151000
637, 150200
638, 149000
639, 150300
640, 153100
641, 152800
642, 151800
643, 153700
644, 153700
645, 153400
646, 154600
647, 152800
648, 152700
649, 153700
650, 153200
651, 143000
652, 153300
653, 154400
654, 156300
655, 155700
656, 156900
657, 155900
658, 157300
659, 155300
660, 157900
661, 155900
662, 157600
663, 158000
664, 160100
665, 148600
666, 158500
667, 159600
668, 158200
669, 160400
670, 159900
671, 160800
672, 161000
673, 161300
674, 161900
675, 162000
676, 162700
677, 159200
678, 159200
679, 163100
680, 162100
681, 180900
682, 155800
683, 158200
684, 170100
685, 160400
686, 165100
687, 163900
688, 171500
689, 164100
690, 174000
691, 175500
692, 175000
693, 169900
694, 171500
695, 160000
696, 143100
697, 161000
698, 165100
699, 174100
700, 178800
701, 165500
702, 177700
703, 161400
704, 173900
705, 196000
706, 166200
707, 198800
708, 179700
709, 176100
710, 192300
711, 169300
712, 173900
713, 140900
714, 148200
715, 164800
716, 175900
717, 142500
718, 212900
719, 142600
720, 161800
721, 143900
722, 159000
723, 460700
724, 238700
725, 183000
726, 145300
727, 144500
728, 144500
729, 204200
730, 217800
731, 145800
732, 145700
733, 159300
734, 149400
735, 162000
736, 174500
737, 158200
738, 191400
739, 200600
740, 179300
741, 215000
742, 174200
743, 177600
744, 184500
745, 150100
746, 178600
747, 182100
748, 151100
749, 170100
750, 178100
751, 179900
752, 182500
753, 199500
754, 184300
755, 179300
756, 166400
757, 192600
758, 203900
759, 172300
760, 191000
761, 192900
762, 168000
763, 173400
764, 153500
765, 186500
766, 161500
767, 169200
768, 155700
769, 233500
770, 207300
771, 155400
772, 155000
773, 174500
774, 232700
775, 157400
776, 164400
777, 228700
778, 156900
779, 156400
780, 237300
781, 248900
782, 252400
783, 157700
784, 158300
785, 211000
786, 158300
787, 159300
788, 171400
789, 323200
790, 159800
791, 159300
792, 160800
793, 233400
794, 159600
795, 160800
796, 159900
797, 189200
798, 162000
799, 160500
800, 162300
801, 161600
802, 180600
803, 162800
804, 163800
805, 162400
806, 247700
807, 164800
808, 204400
809, 175200
810, 164300
811, 212500
812, 255900
813, 244500
814, 164500
815, 205200
816, 166600
817, 190800
818, 250100
819, 165600
820, 167400
821, 219200
822, 167200
823, 166900
824, 341300
825, 179500
826, 174800
827, 226500
828, 179300
829, 176800
830, 230200
831, 169000
832, 254400
833, 209700
834, 170200
835, 188000
836, 170600
837, 170100
838, 171800
839, 170700
840, 172000
841, 172000
842, 178100
843, 230500
844, 171300
845, 225600
846, 175600
847, 252100
848, 217000
849, 211100
850, 175500
851, 260200
852, 261200
853, 172900
854, 230200
855, 231700
856, 188000
857, 174700
858, 175900
859, 175300
860, 265300
861, 422200
862, 176300
863, 176700
864, 264300
865, 179200
866, 221000
867, 182200
868, 177000
869, 178700
870, 178000
871, 188900
872, 210300
873, 179600
874, 186100
875, 248600
876, 191300
877, 235300
878, 223700
879, 179400
880, 286300
881, 180600
882, 179700
883, 242800
884, 216700
885, 181100
886, 181000
887, 219700
888, 182700
889, 216400
890, 213700
891, 214700
892, 213100
893, 211900
894, 214000
895, 222100
896, 197300
897, 214300
898, 203300
899, 220200
900, 217700
901, 221100
902, 217400
903, 216600
904, 216300
905, 216100
906, 217000
907, 218200
908, 315400
909, 192300
910, 233600
911, 220200
912, 218200
913, 217900
914, 219900
915, 219200
916, 219100
917, 219200
918, 219100
919, 218900
920, 223800
921, 226800
922, 210000
923, 222100
924, 221200
925, 220700
926, 220600
927, 221000
928, 221000
929, 220000
930, 222100
931, 220300
932, 225600
933, 218900
934, 222400
935, 213600
936, 216300
937, 228000
938, 223800
939, 223600
940, 223800
941, 223500
942, 223800
943, 225600
944, 225200
945, 225200
946, 227500
947, 225000
948, 226500
949, 226100
950, 226700
951, 226300
952, 226800
953, 225500
954, 212800
955, 227700
956, 229000
957, 228700
958, 215000
959, 329600
960, 217000
961, 217600
962, 226100
963, 218500
964, 232800
965, 230700
966, 230700
967, 231900
968, 232800
969, 234900
970, 237500
971, 230400
972, 240600
973, 231400
974, 235600
975, 231700
976, 232200
977, 229000
978, 232300
979, 345800
980, 374900
981, 259400
982, 204100
983, 235800
984, 235300
985, 236700
986, 236100
987, 235800
988, 236100
989, 236500
990, 269800
991, 239400
992, 235600
993, 237900
994, 221200
995, 240600
996, 237000
997, 238300
998, 237100
999, 240500
1000, 239200
1001, 238100
1002, 261100
1003, 215700
1004, 230700
1005, 223300
1006, 241700
1007, 240500
1008, 241000
1009, 240400
1010, 239600
1011, 241200
1012, 254700
1013, 252900
1014, 231100
1015, 303700
1016, 364100
1017, 241800
1018, 242100
1019, 241100
1020, 246300
1021, 244600
1022, 244100
1023, 244100
1024, 293000
1025, 270800
1026, 247200
1027, 245900
1028, 244300
1029, 244700
1030, 246900
1031, 245100
1032, 244800
1033, 245700
1034, 229800
1035, 234300
1036, 236600
1037, 255100
1038, 248900
1039, 249100
1040, 248100
1041, 248500
1042, 248500
1043, 261600
1044, 238200
1045, 250300
1046, 247900
1047, 248600
1048, 245600
1049, 243700
1050, 251000
1051, 249900
1052, 250100
1053, 249800
1054, 250500
1055, 249900
1056, 250400
1057, 250500
1058, 301600
1059, 251800
1060, 252600
1061, 253700
1062, 252800
1063, 251600
1064, 252900
1065, 255800
1066, 255700
1067, 253400
1068, 253800
1069, 253500
1070, 238300
1071, 256400
1072, 255600
1073, 254600
1074, 256400
1075, 254800
1076, 257000
1077, 240800
1078, 258300
1079, 256600
1080, 256500
1081, 258500
1082, 257600
1083, 257000
1084, 256800
1085, 257200
1086, 256900
1087, 258500
1088, 258300
1089, 277000
1090, 260400
1091, 260000
1092, 258700
1093, 260800
1094, 260200
1095, 258800
1096, 260800
1097, 259700
1098, 261300
1099, 392800
1100, 308600
1101, 261100
1102, 270300
1103, 256300
1104, 263600
1105, 263900
1106, 264300
1107, 263100
1108, 263200
1109, 263200
1110, 265200
1111, 264000
1112, 264700
1113, 251300
1114, 253500
1115, 266800
1116, 252900
1117, 266900
1118, 265600
1119, 266900
1120, 266100
1121, 268300
1122, 265900
1123, 266900
1124, 268800
1125, 327800
1126, 332800
1127, 304600
1128, 305300
1129, 281000
1130, 273400
1131, 250400
1132, 269300
1133, 271400
1134, 292900
1135, 314700
1136, 295700
1137, 270200
1138, 270600
1139, 271000
1140, 275700
1141, 269700
1142, 268900
1143, 256600
1144, 272400
1145, 291800
1146, 275600
1147, 271400
1148, 273200
1149, 272000
1150, 273500
1151, 277400
1152, 273700
1153, 351300
1154, 297700
1155, 263400
1156, 290000
1157, 260000
1158, 275200
1159, 276400
1160, 277000
1161, 276700
1162, 276200
1163, 286700
1164, 296000
1165, 424400
1166, 258700
1167, 260500
1168, 269100
1169, 279300
1170, 278500
1171, 278000
1172, 279800
1173, 280100
1174, 295600
1175, 282900
1176, 311300
1177, 292800
1178, 279200
1179, 281200
1180, 280300
1181, 279100
1182, 279100
1183, 280200
1184, 318800
1185, 318600
1186, 343500
1187, 286900
1188, 281900
1189, 282000
1190, 283600
1191, 283700
1192, 282900
1193, 285400
1194, 284400
1195, 358600
1196, 296700
1197, 272800
1198, 287600
1199, 285900
1200, 284600
1201, 286200
1202, 285900
1203, 284700
1204, 286300
1205, 307900
1206, 273400
1207, 268400
1208, 288300
1209, 430300
1210, 288700
1211, 287600
1212, 296500
1213, 288900
1214, 289000
1215, 287900
1216, 331600
1217, 290500
1218, 400100
1219, 289700
1220, 290500
1221, 291300
1222, 287700
1223, 290600
1224, 437700
1225, 290700
1226, 290800
1227, 291300
1228, 298200
1229, 294900
1230, 292600
1231, 294600
1232, 292600
1233, 292500
1234, 301900
1235, 297800
1236, 292900
1237, 293400
1238, 293900
1239, 278000
1240, 268700
1241, 298100
1242, 296100
1243, 298100
1244, 296700
1245, 295100
1246, 297100
1247, 295300
1248, 297600
1249, 353300
1250, 279000
1251, 298300
1252, 295300
1253, 297600
1254, 298000
1255, 297500
1256, 297900
1257, 297600
1258, 299600
1259, 298900
1260, 299300
1261, 302600
1262, 308800
1263, 300200
1264, 302400
1265, 308200
1266, 302800
1267, 301100
1268, 303000
1269, 301200
1270, 301800
1271, 301600
1272, 360300
1273, 477400
1274, 365700
1275, 382500
1276, 350500
1277, 279800
1278, 322400
1279, 297400
1280, 294600
1281, 370900
1282, 352100
1283, 308100
1284, 293900
1285, 445900
1286, 277900
1287, 293400
1288, 300700
1289, 300600
1290, 558600
1291, 350200
1292, 386400
1293, 321900
1294, 311300
1295, 356500
1296, 361800
1297, 314800
1298, 359500
1299, 308100
1300, 304400
1301, 320800
1302, 292800
1303, 304500
1304, 310300
1305, 442700
1306, 324600
1307, 308300
1308, 331000
1309, 312600
1310, 311800
1311, 347000
1312, 285200
1313, 285100
1314, 315600
1315, 311800
1316, 284300
1317, 293500
1318, 314900
1319, 476400
1320, 342400
1321, 318500
1322, 315600
1323, 315400
1324, 317300
1325, 320700
1326, 315700
1327, 314700
1328, 315800
1329, 304400
1330, 311700
1331, 340800
1332, 318400
1333, 316800
1334, 317000
1335, 336900
1336, 316800
1337, 326200
1338, 313000
1339, 321200
1340, 324700
1341, 291900
1342, 321300
1343, 322100
1344, 319300
1345, 318300
1346, 343100
1347, 318900
1348, 299500
1349, 336200
1350, 325900
1351, 320200
1352, 321400
1353, 321000
1354, 321800
1355, 320900
1356, 322400
1357, 323600
1358, 323300
1359, 323700
1360, 328400
1361, 307000
1362, 325400
1363, 323000
1364, 324400
1365, 325300
1366, 324400
1367, 325200
1368, 328000
1369, 484300
1370, 342000
1371, 327300
1372, 326700
1373, 326500
1374, 326200
1375, 315700
1376, 327300
1377, 376600
1378, 326100
1379, 327200
1380, 329300
1381, 330200
1382, 330400
1383, 327400
1384, 327700
1385, 316300
1386, 333100
1387, 328900
1388, 329700
1389, 331300
1390, 321200
1391, 334300
1392, 331100
1393, 328700
1394, 330900
1395, 332400
1396, 332000
1397, 337000
1398, 337000
1399, 337900
1400, 333400
1401, 387200
1402, 347900
1403, 364500
1404, 327600
1405, 378400
1406, 320600
1407, 325100
1408, 323300
1409, 370200
1410, 356000
1411, 338400
1412, 368700
1413, 418800
1414, 361600
1415, 379600
1416, 336800
1417, 338600
1418, 335600
1419, 335900
1420, 329700
1421, 399600
1422, 373700
1423, 326100
1424, 333300
1425, 343500
1426, 339700
1427, 339000
1428, 511500
1429, 547200
1430, 333600
1431, 363400
1432, 445500
1433, 371900
1434, 498300
1435, 418200
1436, 347800
1437, 375900
1438, 480300
1439, 334100
1440, 398700
1441, 352300
1442, 345100
1443, 349700
1444, 345700
1445, 344100
1446, 348800
1447, 347500
1448, 358200
1449, 369800
1450, 332700
1451, 411500
1452, 351400
1453, 348500
1454, 347000
1455, 333000
1456, 339900
1457, 361400
1458, 393800
1459, 390600
1460, 347300
1461, 368000
1462, 349600
1463, 349000
1464, 348700
1465, 349600
1466, 341800
1467, 389900
1468, 356800
1469, 379900
1470, 342000
1471, 434200
1472, 418100
1473, 354400
1474, 353200
1475, 369700
1476, 353400
1477, 356100
1478, 356100
1479, 352700
1480, 353300
1481, 386300
1482, 356400
1483, 353400
1484, 342400
1485, 358200
1486, 350700
1487, 342600
1488, 373000
1489, 344700
1490, 361800
1491, 354100
1492, 356900
1493, 360400
1494, 329200
1495, 343100
1496, 360500
1497, 342300
1498, 369500
1499, 361800
1500, 358900
1501, 361000
1502, 361400
1503, 361400
1504, 359000
1505, 358400
1506, 389400
1507, 330900
1508, 338200
1509, 362500
1510, 381600
1511, 349200
1512, 360300
1513, 347600
1514, 365100
1515, 383300
1516, 352000
1517, 407000
1518, 374400
1519, 361100
1520, 361100
1521, 363200
1522, 367400
1523, 369100
1524, 360000
1525, 365100
1526, 365500
1527, 351000
1528, 352300
1529, 369500
1530, 365100
1531, 373000
1532, 367100
1533, 367900
1534, 365400
1535, 363600
1536, 372400
1537, 380900
1538, 348800
1539, 397300
1540, 359700
1541, 372400
1542, 356300
1543, 379100
1544, 375300
1545, 368700
1546, 374700
1547, 446800
1548, 379700
1549, 547800
1550, 372300
1551, 371800
1552, 385100
1553, 374400
1554, 372800
1555, 376400
1556, 369100
1557, 381800
1558, 383300
1559, 371300
1560, 427500
1561, 375200
1562, 372000
1563, 372100
1564, 360900
1565, 544500
1566, 376700
1567, 420400
1568, 379300
1569, 387300
1570, 379100
1571, 428400
1572, 373400
1573, 374500
1574, 435800
1575, 426600
1576, 367600
1577, 377200
1578, 381800
1579, 363900
1580, 370200
1581, 381900
1582, 364700
1583, 418100
1584, 371000
1585, 563500
1586, 384700
1587, 426900
1588, 401200
1589, 383900
1590, 379700
1591, 725700
1592, 459900
1593, 375400
1594, 364400
1595, 384100
1596, 381300
1597, 388800
1598, 388800
1599, 470600
1600, 376300
1601, 474200
1602, 395700
1603, 446800
1604, 364500
1605, 405500
1606, 387700
1607, 387100
1608, 387500
1609, 385200
1610, 519500
1611, 418400
1612, 395200
1613, 412100
1614, 391800
1615, 357800
1616, 384100
1617, 387600
1618, 437900
1619, 390000
1620, 389800
1621, 366900
1622, 376300
1623, 393800
1624, 387500
1625, 394600
1626, 393400
1627, 397000
1628, 578300
1629, 391700
1630, 403700
1631, 393800
1632, 390300
1633, 388500
1634, 395700
1635, 403500
1636, 419400
1637, 364000
1638, 394500
1639, 393700
1640, 397300
1641, 393100
1642, 389000
1643, 394600
1644, 392500
1645, 395500
1646, 391700
1647, 395500
1648, 386600
1649, 373100
1650, 409900
1651, 394800
1652, 393000
1653, 392900
1654, 409600
1655, 412300
1656, 390600
1657, 429600
1658, 421000
1659, 395100
1660, 395800
1661, 395800
1662, 394400
1663, 398300
1664, 404500
1665, 395300
1666, 399700
1667, 401100
1668, 400500
1669, 405900
1670, 417400
1671, 389800
1672, 395400
1673, 413400
1674, 386100
1675, 393100
1676, 401800
1677, 400300
1678, 415600
1679, 406000
1680, 525100
1681, 418000
1682, 472200
1683, 410600
1684, 460300
1685, 408200
1686, 494200
1687, 504900
1688, 418300
1689, 415400
1690, 413200
1691, 486800
1692, 391500
1693, 411300
1694, 467800
1695, 398900
1696, 414900
1697, 405300
1698, 427200
1699, 389700
1700, 407200
1701, 424200
1702, 410800
1703, 412300
1704, 483400
1705, 442400
1706, 414400
1707, 486400
1708, 405700
1709, 410400
1710, 423400
1711, 408700
1712, 452900
1713, 472000
1714, 420600
1715, 417800
1716, 508600
1717, 428200
1718, 414600
1719, 413200
1720, 399700
1721, 665500
1722, 482700
1723, 490600
1724, 703000
1725, 535300
1726, 411400
1727, 413200
1728, 454300
1729, 484300
1730, 657200
1731, 468100
1732, 426500
1733, 399800
1734, 404500
1735, 526300
1736, 420900
1737, 498300
1738, 428100
1739, 415600
1740, 646500
1741, 410400
1742, 421900
1743, 418400
1744, 406100
1745, 418100
1746, 411800
1747, 422900
1748, 445700
1749, 415600
1750, 423400
1751, 644800
1752, 419600
1753, 416900
1754, 413600
1755, 439100
1756, 393900
1757, 431000
1758, 420000
1759, 427000
1760, 419900
1761, 421100
1762, 419800
1763, 427800
1764, 426200
1765, 431600
1766, 415100
1767, 428100
1768, 643200
1769, 447600
1770, 426300
1771, 427400
1772, 409700
1773, 437700
1774, 430300
1775, 435000
1776, 410800
1777, 442900
1778, 418700
1779, 444200
1780, 425100
1781, 425500
1782, 401200
1783, 426500
1784, 474000
1785, 426200
1786, 429200
1787, 427100
1788, 433000
1789, 426300
1790, 445700
1791, 439900
1792, 429200
1793, 424200
1794, 436800
1795, 428500
1796, 430100
1797, 429600
1798, 447400
1799, 445900
1800, 430900
1801, 430300
1802, 445600
1803, 406400
1804, 452700
1805, 482100
1806, 578800
1807, 512700
1808, 433500
1809, 438500
1810, 471000
1811, 428500
1812, 1080800
1813, 561000
1814, 439800
1815, 479200
1816, 436900
1817, 415300
1818, 435400
1819, 544100
1820, 438200
1821, 512000
1822, 437000
1823, 439500
1824, 446000
1825, 437800
1826, 497300
1827, 435900
1828, 470300
1829, 587100
1830, 482200
1831, 440300
1832, 528900
1833, 523600
1834, 475500
1835, 430200
1836, 575400
1837, 791800
1838, 424700
1839, 449000
1840, 433500
1841, 462200
1842, 447600
1843, 460300
1844, 628900
1845, 512200
1846, 517300
1847, 482300
1848, 546400
1849, 486700
1850, 443100
1851, 454000
1852, 427100
1853, 519500
1854, 531000
1855, 447900
1856, 505300
1857, 440400
1858, 433200
1859, 443000
1860, 451000
1861, 512900
1862, 548200
1863, 461500
1864, 449500
1865, 445100
1866, 445600
1867, 448500
1868, 446300
1869, 447600
1870, 449600
1871, 465300
1872, 451600
1873, 452200
1874, 450300
1875, 453500
1876, 457200
1877, 450100
1878, 679800
1879, 471400
1880, 449200
1881, 448000
1882, 681800
1883, 453100
1884, 448500
1885, 459600
1886, 470500
1887, 452800
1888, 458900
1889, 453700
1890, 468900
1891, 453400
1892, 452400
1893, 453300
1894, 459900
1895, 452400
1896, 468700
1897, 461900
1898, 454800
1899, 469000
1900, 456000
1901, 454200
1902, 458000
1903, 455200
1904, 458200
1905, 456900
1906, 454400
1907, 455300
1908, 455600
1909, 457600
1910, 460900
1911, 470700
1912, 470800
1913, 450100
1914, 477200
1915, 440500
1916, 488400
1917, 449300
1918, 468100
1919, 452200
1920, 462200
1921, 466100
1922, 678900
1923, 460400
1924, 485200
1925, 466900
1926, 577100
1927, 450200
1928, 460200
1929, 526200
1930, 556800
1931, 480700
1932, 451400
1933, 574900
1934, 578700
1935, 583900
1936, 443100
1937, 469300
1938, 467900
1939, 465800
1940, 466900
1941, 458900
1942, 492300
1943, 496800
1944, 479700
1945, 559700
1946, 562400
1947, 556600
1948, 471600
1949, 470100
1950, 453900
1951, 684100
1952, 559700
1953, 489900
1954, 481800
1955, 473300
1956, 454100
1957, 486800
1958, 487600
1959, 574300
1960, 530000
1961, 475900
1962, 501900
1963, 472100
1964, 460800
1965, 462000
1966, 476400
1967, 890800
1968, 499500
1969, 583600
1970, 490300
1971, 481300
1972, 511600
1973, 638100
1974, 570900
1975, 554800
1976, 585400
1977, 522000
1978, 482200
1979, 489400
1980, 460000
1981, 479300
1982, 476500
1983, 507000
1984, 477100
1985, 490600
1986, 481300
1987, 483400
1988, 479600
1989, 480800
1990, 476600
1991, 452800
1992, 582500
1993, 484200
1994, 497600
1995, 482600
1996, 485200
1997, 490700
1998, 481200
1999, 482300
2000, 533700
2001, 554800
2002, 485800
2003, 488300
2004, 473100
2005, 487000
2006, 481900
2007, 485500
2008, 490900
2009, 486800
2010, 477400
2011, 505000
2012, 490800
2013, 470100
2014, 488200
2015, 487900
2016, 489200
2017, 483600
2018, 492400
2019, 545500
2020, 498000
2021, 495900
2022, 511500
2023, 479000
2024, 483900
2025, 493600
2026, 535500
2027, 493100
2028, 489100
2029, 494900
2030, 494400
2031, 491100
2032, 475400
2033, 474100
2034, 494600
2035, 493000
2036, 491300
2037, 473200
2038, 675700
2039, 481700
2040, 493900
2041, 503200
2042, 493800
2043, 495900
2044, 496000
2045, 479400
2046, 508500
2047, 625000
2048, 637700
2049, 535000
2050, 532200
2051, 501100
2052, 499000
2053, 508300
2054, 657500
2055, 588300
2056, 468300
2057, 502200
2058, 502100
2059, 563900
2060, 517200
2061, 494100
2062, 569800
2063, 655500
2064, 585300
2065, 609500
2066, 540400
2067, 500100
2068, 497900
2069, 527400
2070, 566700
2071, 595700
2072, 524700
2073, 494700
2074, 520700
2075, 504200
2076, 513200
2077, 528300
2078, 506200
2079, 541600
2080, 501600
2081, 507400
2082, 504000
2083, 521400
2084, 506500
2085, 633900
2086, 799200
2087, 640600
2088, 609300
2089, 633900
2090, 625000
2091, 627800
2092, 607600
2093, 495700
2094, 2406600
2095, 640300
2096, 616300
2097, 597600
2098, 613800
2099, 614000
2100, 653100
2101, 1077100
2102, 648800
2103, 634900
2104, 612600
2105, 511300
2106, 622200
2107, 633200
2108, 632800
2109, 556700
2110, 608000
2111, 617200
2112, 615000
2113, 648200
2114, 651200
2115, 617500
2116, 651100
2117, 646500
2118, 664100
2119, 657100
2120, 652700
2121, 499600
2122, 629900
2123, 640800
2124, 629500
2125, 616300
2126, 516300
2127, 517400
2128, 680900
2129, 518800
2130, 516700
2131, 499400
2132, 489900
2133, 734400
2134, 737400
2135, 492000
2136, 488900
2137, 502000
2138, 491800
2139, 494000
2140, 689700
2141, 753100
2142, 494800
2143, 683300
